bbl,zip,bldg_no,street_name,street_suffix,boro,block,lot,multiple_dwelling_class,is_condo_coop,abatement_type,raw_flags,second_frontage
3012500040,11213,1055 TO 1093,SAINT JOHNS,PL,3,1250,40,A,0,,,
3012580016,11213,1116 TO 1120,SAINT JOHNS,PL,3,1258,16,A,0,,,
3012510051,11213,1133,SAINT JOHNS,PL,3,1251,51,A,0,,,
3012580024,11213,1134,SAINT JOHNS,PL,3,1258,24,A,0,,,
3012580026,11213,1140,SAINT JOHNS,PL,3,1258,26,A,0,,,
3012580029,11213,1144,SAINT JOHNS,PL,3,1258,29,A,0,,ROOMING HOUSE,
3012580031,11213,1148,SAINT JOHNS,PL,3,1258,31,A,0,,,
3012510047,11213,1149,SAINT JOHNS,PL,3,1251,47,A,0,,GARDEN COMPLEX,
3012580032,11213,1152,SAINT JOHNS,PL,3,1258,32,A,0,421-A (1-15),421-A (1-15),
3012510046,11213,1153,SAINT JOHNS,PL,3,1251,46,A,0,,,
3012510042,11213,1163,SAINT JOHNS,PL,3,1251,42,A,0,,,
3012510041,11213,1165,SAINT JOHNS,PL,3,1251,41,A,0,,,
3012580038,11213,1170,SAINT JOHNS,PL,3,1258,38,A,0,,,
3012580040,11213,1174,SAINT JOHNS,PL,3,1258,40,A,0,,,
3013820023,11213,1216,SAINT JOHNS,PL,3,1382,23,A,0,,,
3013820025,11213,1222,SAINT JOHNS,PL,3,1382,25,A,0,,,
3013820028,11213,1228,SAINT JOHNS,PL,3,1382,28,A,0,,,
3013760061,11213,1239,SAINT JOHNS,PL,3,1376,61,A,0,,,
3013760059,11213,1245,SAINT JOHNS,PL,3,1376,59,A,0,,,
3013760054,11213,1259,SAINT JOHNS,PL,3,1376,54,B,0,J-51,J-51,
3013770056,11213,1275,SAINT JOHNS,PL,3,1377,56,B,0,,,
3013770048,11213,1303,SAINT JOHNS,PL,3,1377,48,A,0,,,
3013830025,11213,1306,SAINT JOHNS,PL,3,1383,25,A,0,,GARDEN COMPLEX,
3013770047,11213,1307,SAINT JOHNS,PL,3,1377,47,A,0,,,
3013830027,11213,1310,SAINT JOHNS,PL,3,1383,27,A,0,,GARDEN COMPLEX,
3013770046,11213,1311,SAINT JOHNS,PL,3,1377,46,A,0,,,
3013830029,11213,1312,SAINT JOHNS,PL,3,1383,29,A,0,,,
3013770045,11213,1315,SAINT JOHNS,PL,3,1377,45,A,0,,,
3013830031,11213,1320,SAINT JOHNS,PL,3,1383,31,B,0,,GARDEN COMPLEX,
3013830032,11213,1324,SAINT JOHNS,PL,3,1383,32,A,0,,ROOMING HOUSE,
3013830035,11213,1330,SAINT JOHNS,PL,3,1383,35,A,0,,GARDEN COMPLEX,
3013770039,11213,1333,SAINT JOHNS,PL,3,1377,39,A,0,,,
3013770038,11213,1335,SAINT JOHNS,PL,3,1377,38,A,0,J-51,GARDEN COMPLEX J-51,
3013770037,11213,1339,SAINT JOHNS,PL,3,1377,37,A,0,,,
3013830039,11213,1342,SAINT JOHNS,PL,3,1383,39,A,0,,,
3013780001,11213,1351,SAINT JOHNS,PL,3,1378,1,A,0,,,
3013780081,11213,1361,SAINT JOHNS,PL,3,1378,81,A,0,,,
3013780080,11213,1363,SAINT JOHNS,PL,3,1378,80,A,0,,,
3013780075,11213,1375,SAINT JOHNS,PL,3,1378,75,A,0,,,
3013780074,11213,1379,SAINT JOHNS,PL,3,1378,74,A,0,,,
3013780073,11213,1381,SAINT JOHNS,PL,3,1378,73,A,0,,,
3013840022,11213,1382,SAINT JOHNS,PL,3,1384,22,A,0,,,
3013780072,11213,1383,SAINT JOHNS,PL,3,1378,72,A,0,,,
3013780071,11213,1385,SAINT JOHNS,PL,3,1378,71,B,0,,,
3013780070,11213,1387,SAINT JOHNS,PL,3,1378,70,A,0,,,
3013780069,11213,1389,SAINT JOHNS,PL,3,1378,69,A,0,,,
3013780065,11213,1399,SAINT JOHNS,PL,3,1378,65,B,0,,GARDEN COMPLEX,
3013780063,11213,1405,SAINT JOHNS,PL,3,1378,63,A,0,,SECTION 610 OF PHFL ARTICLE 11,
3013780060,11213,1409,SAINT JOHNS,PL,3,1378,60,A,0,,,
3013780057,11213,1415,SAINT JOHNS,PL,3,1378,57,A,0,,,
3013790073,11213,1441 TO 1449,SAINT JOHNS,PL,3,1379,73,A,0,,,
3013790068,11213,1451 TO 1459,SAINT JOHNS,PL,3,1379,68,A,0,,,
3013850023,11213,1470,SAINT JOHNS,PL,3,1385,23,A,0,,,
3013850028,11213,1482,SAINT JOHNS,PL,3,1385,28,A,0,,,
3013850036,11213,1500,SAINT JOHNS,PL,3,1385,36,A,0,,,
3013800001,11213,1507,SAINT JOHNS,PL,3,1380,1,A,0,,,
3013800074,11213,1515,SAINT JOHNS,PL,3,1380,74,A,0,,,
3013860018,11213,1536,SAINT JOHNS,PL,3,1386,18,A,0,,,
3013860020,11213,1546,SAINT JOHNS,PL,3,1386,20,A,0,,,
3012210018,11213,777,SAINT MARKS,AVE,3,1221,18,A,0,,,
3012280007,11213,780,SAINT MARKS,AVE,3,1228,7,A,0,,,
3012210023,11213,789,SAINT MARKS,AVE,3,1221,23,A,0,,,
3012210053,11213,805,SAINT MARKS,AVE,3,1221,53,A,0,,,1206 BERGEN ST
3012210052,11213,825,SAINT MARKS,AVE,3,1221,52,A,0,,,
3012210051,11213,827,SAINT MARKS,AVE,3,1221,51,A,0,,,
3012220056,11213,889,SAINT MARKS,AVE,3,1222,56,A,0,,,
3012300010,11213,924,SAINT MARKS,AVE,3,1230,10,A,0,,GARDEN COMPLEX,
3012230076,11213,925,SAINT MARKS,AVE,3,1223,76,A,0,,,
3012300014,11213,932 TO 934,SAINT MARKS,AVE,3,1230,14,A,0,,,
3012300017,11213,936,SAINT MARKS,AVE,3,1230,17,A,0,,GARDEN COMPLEX,
3012230069,11213,939,SAINT MARKS,AVE,3,1223,69,A,0,,,
3012300020,11213,942,SAINT MARKS,AVE,3,1230,20,A,0,,,
3012300021,11213,946,SAINT MARKS,AVE,3,1230,21,A,0,,,
3012230066,11213,947,SAINT MARKS,AVE,3,1223,66,A,0,,,
3012230053,11213,959,SAINT MARKS,AVE,3,1223,53,A,0,,GARDEN COMPLEX,
3012300032,11213,966,SAINT MARKS,AVE,3,1230,32,A,0,,,
3012300034,11213,970,SAINT MARKS,AVE,3,1230,34,A,0,J-51,J-51,
3012230052,11213,971,SAINT MARKS,AVE,3,1223,52,A,0,,SECTION 610 OF PHFL,
3012230051,11213,973,SAINT MARKS,AVE,3,1223,51,A,0,,SECTION 610 OF PHFL,
3012300036,11213,974,SAINT MARKS,AVE,3,1230,36,A,0,,,
3013540083,11213,1117,SAINT MARKS,AVE,3,1354,83,A,0,J-51,J-51,
3013540082,11213,1119,SAINT MARKS,AVE,3,1354,82,A,0,421-A (1-15),GARDEN COMPLEX 421-A (1-15),
3013540074,11213,1135,SAINT MARKS,AVE,3,1354,74,A,0,,,
3013540073,11213,1137,SAINT MARKS,AVE,3,1354,73,A,0,,,
3013610014,11213,1184,SAINT MARKS,AVE,3,1361,14,A,0,421-A (16),GARDEN COMPLEX 421-A (16),
3013610030,11213,1222,SAINT MARKS,AVE,3,1361,30,B,0,J-51,GARDEN COMPLEX J-51,
3013560055,11213,1299,SAINT MARKS,AVE,3,1356,55,A,0,,,
3013480006,11213,103,SCHENECTADY,AVE,3,1348,6,A,0,421-A (16),421-A (16),
3013600001,11213,163,SCHENECTADY,AVE,3,1360,1,A,0,,,
3013660008,11213,173,SCHENECTADY,AVE,3,1366,8,A,0,,,
3013660007,11213,175,SCHENECTADY,AVE,3,1366,7,B,0,,,
3013770030,11213,230,SCHENECTADY,AVE,3,1377,30,A,0,,GARDEN COMPLEX,
3013770031,11213,232,SCHENECTADY,AVE,3,1377,31,A,0,,,
3013770032,11213,234,SCHENECTADY,AVE,3,1377,32,A,0,,,
3013770034,11213,238,SCHENECTADY,AVE,3,1377,34,A,0,,,
3013770035,11213,240,SCHENECTADY,AVE,3,1377,35,A,0,,,
3013770036,11213,242,SCHENECTADY,AVE,3,1377,36,A,0,,,
3013830040,11213,250,SCHENECTADY,AVE,3,1383,40,A,0,,,
3013830042,11213,256,SCHENECTADY,AVE,3,1383,42,A,0,421-A (1-15),421-A (1-15),
3013830043,11213,258,SCHENECTADY,AVE,3,1383,43,A,0,,,
3013830044,11213,260,SCHENECTADY,AVE,3,1383,44,A,0,,,
3013830045,11213,262,SCHENECTADY,AVE,3,1383,45,A,0,,,
3013960001,11213,285,SCHENECTADY,AVE,3,1396,1,A,0,,,
3014010043,11213,312,SCHENECTADY,AVE,3,1401,43,A,0,,,
3014240007,11213,395,SCHENECTADY,AVE,3,1424,7,A,0,,,
3014240001,11213,401,SCHENECTADY,AVE,3,1424,1,A,0,,,
3014230081,11213,430,SCHENECTADY,AVE,3,1423,81,A,0,,,
3012490007,11213,942 TO 962,STERLING,PL,3,1249,7,A,1,,NON-EVICT COOP/CONDO,
3012430068,11213,1045,STERLING,PL,3,1243,68,A,0,,,
3012430065,11213,1049,STERLING,PL,3,1243,65,A,0,,,
3012430054,11213,1069,STERLING,PL,3,1243,54,B,0,,GARDEN COMPLEX,
3012430043,11213,1103 TO 1107,STERLING,PL,3,1243,43,A,0,,,
3012510031,11213,1188,STERLING,PL,3,1251,31,A,0,,,
3013710001,11213,1275,STERLING,PL,3,1371,1,A,0,421-A (1-15),421-A (1-15),
3013710101,11213,1277,STERLING,PL,3,1371,101,A,0,421-A (1-15),421-A (1-15),
3013710102,11213,1281,STERLING,PL,3,1371,102,A,0,421-A (1-15),421-A (1-15),
3013710103,11213,1283,STERLING,PL,3,1371,103,A,0,421-A (1-15),421-A (1-15),
3013770009,11213,1284,STERLING,PL,3,1377,9,B,0,,,
3013770010,11213,1288,STERLING,PL,3,1377,10,A,0,,,
3013770012,11213,1294,STERLING,PL,3,1377,12,A,0,,GARDEN COMPLEX,
3013770021,11213,1322,STERLING,PL,3,1377,21,A,0,,,
3013770022,11213,1326,STERLING,PL,3,1377,22,A,0,,,
3013770024,11213,1332,STERLING,PL,3,1377,24,B,0,,,
3013770025,11213,1334,STERLING,PL,3,1377,25,A,0,,,
3013770027,11213,1342,STERLING,PL,3,1377,27,A,0,,,
3013770028,11213,1344,STERLING,PL,3,1377,28,A,0,,,
3013770029,11213,1350,STERLING,PL,3,1377,29,A,0,,,
3013710051,11213,1353,STERLING,PL,3,1371,51,B,0,J-51,GARDEN COMPLEX J-51,
3013780012,11213,1364,STERLING,PL,3,1378,12,A,0,,,
3013720001,11213,1367,STERLING,PL,3,1372,1,A,0,,GARDEN COMPLEX,
3013720076,11213,1373,STERLING,PL,3,1372,76,A,0,J-51,J-51,
3013720072,11213,1381,STERLING,PL,3,1372,72,A,0,J-51,J-51,
3013780026,11213,1402,STERLING,PL,3,1378,26,A,0,,,
3013780029,11213,1408,STERLING,PL,3,1378,29,A,0,,,
3013720055,11213,1429,STERLING,PL,3,1372,55,A,0,J-51,GARDEN COMPLEX J-51,
3013790013,11213,1460,STERLING,PL,3,1379,13,A,0,,,
3013790019,11213,1470,STERLING,PL,3,1379,19,A,0,,,
3013790024,11213,1484,STERLING,PL,3,1379,24,A,0,,,
3013790027,11213,1488,STERLING,PL,3,1379,27,A,0,,,
3013790035,11213,1514,STERLING,PL,3,1379,35,A,0,,,
3013740064,11213,1561,STERLING,PL,3,1374,64,A,0,,,
3013740061,11213,1563,STERLING,PL,3,1374,61,A,0,J-51,J-51,
3013740058,11213,1571,STERLING,PL,3,1374,58,A,0,,,
3013740054,11213,1579,STERLING,PL,3,1374,54,A,0,,,
3017050049,11213,32,TROY,AVE,3,1705,49,A,0,421-A (1-15),421-A (1-15),
3017050052,11213,36,TROY,AVE,3,1705,52,A,0,421-A (1-15),421-A (1-15),
3013400043,11213,92,TROY,AVE,3,1340,43,A,0,421-A (1-15),421-A (1-15),
3013400044,11213,94,TROY,AVE,3,1340,44,A,0,421-A (1-15),421-A (1-15),
3013400045,11213,96,TROY,AVE,3,1340,45,A,0,421-A (1-15),421-A (1-15),
3013400046,11213,98,TROY,AVE,3,1340,46,A,0,421-A (1-15),421-A (1-15),
3013710007,11213,209,TROY,AVE,3,1371,7,A,0,421-A (16),GARDEN COMPLEX 421-A (16),
3013710006,11213,211,TROY,AVE,3,1371,6,A,0,421-A (16),GARDEN COMPLEX 421-A (16),
3013710005,11213,213,TROY,AVE,3,1371,5,A,0,421-A (16),GARDEN COMPLEX 421-A (16),
3013770008,11213,227,TROY,AVE,3,1377,8,B,0,,,
3013770006,11213,231,TROY,AVE,3,1377,6,A,0,,,
3013770005,11213,233,TROY,AVE,3,1377,5,A,0,,,
3013770002,11213,239,TROY,AVE,3,1377,2,B,0,,,
3013770001,11213,243,TROY,AVE,3,1377,1,A,0,,,
3014227501,11213,420,TROY,AVE,3,1422,7501,A,0,J-51,J-51,
3014000011,11213,1516,UNION,ST,3,1400,11,A,0,,,
3013940077,11213,1557,UNION,ST,3,1394,77,A,0,,,
3013940075,11213,1561,UNION,ST,3,1394,75,A,0,,,
3014000039,11213,1574,UNION,ST,3,1400,39,A,0,J-51,J-51,
3014000042,11213,1578,UNION,ST,3,1400,42,A,0,,,
3014010017,11213,1602,UNION,ST,3,1401,17,A,0,,,
3014010021,11213,1608 TO 1614,UNION,ST,3,1401,21,A,0,,,
3013950068,11213,1635 TO 1641,UNION,ST,3,1395,68,A,0,,,
3014010039,11213,1646,UNION,ST,3,1401,39,A,0,,,
3013950063,11213,1647,UNION,ST,3,1395,63,A,0,,GARDEN COMPLEX,
3014020009,11213,1654,UNION,ST,3,1402,9,A,0,,,
3013950059,11213,1655,UNION,ST,3,1395,59,A,0,,,
3014020012,11213,1660,UNION,ST,3,1402,12,A,0,,,
3014020015,11213,1666,UNION,ST,3,1402,15,A,0,J-51,J-51,
3014020039,11213,1710,UNION,ST,3,1402,39,A,0,,,
3014030007,11213,1722,UNION,ST,3,1403,7,A,0,,,
3013960064,11213,1723,UNION,ST,3,1396,64,A,0,,,
3014030011,11213,1726,UNION,ST,3,1403,11,A,0,J-51,J-51,
3013960061,11213,1733,UNION,ST,3,1396,61,A,0,,,
3014030019,11213,1742,UNION,ST,3,1403,19,A,0,,,
3014030022,11213,1746,UNION,ST,3,1403,22,A,0,,,
3014030025,11213,1760,UNION,ST,3,1403,25,A,0,,,
3014030030,11213,1764,UNION,ST,3,1403,30,A,0,421-A (16),421-A (16),
3014030040,11213,1776,UNION,ST,3,1403,40,A,0,,,
3013970061,11213,1803,UNION,ST,3,1397,61,A,0,,,
3013420045,11213,72,UTICA,AVE,3,1342,45,A,0,,ROOMING HOUSE,
3013540056,11213,136,UTICA,AVE,3,1354,56,A,0,,,
3013610012,11213,139 TO 141,UTICA,AVE,3,1361,12,A,0,421-A (16),GARDEN COMPLEX 421-A (16),
3013610001,11213,161,UTICA,AVE,3,1361,1,A,0,"421-A (1-15),421-G",421-A (1-15) 421-G,
3013720043,11213,192,UTICA,AVE,3,1372,43,A,0,,GARDEN COMPLEX,
3013720044,11213,194,UTICA,AVE,3,1372,44,A,0,,,
3063630014,11214,8667,16TH,AVE,3,6363,14,A,0,,,
3063630013,11214,8669,16TH,AVE,3,6363,13,A,0,,,
3064300027,11214,8795,16TH,AVE,3,6430,27,A,0,421-A (1-15),421-A (1-15),
3064300025,11214,8797,16TH,AVE,3,6430,25,A,0,421-A (1-15),421-A (1-15),
3062360070,11214,7606,17TH,AVE,3,6236,70,A,0,,,
3062370009,11214,7607,17TH,AVE,3,6237,9,A,0,,,
3062370006,11214,7611,17TH,AVE,3,6237,6,A,0,,,
3062830048,11214,8016,17TH,AVE,3,6283,48,A,0,,GARDEN COMPLEX,
3063660039,11214,8603,17TH,AVE,3,6366,39,A,0,,,
3063650073,11214,8674,17TH,AVE,3,6365,73,A,0,,,
3063650075,11214,8682,17TH,AVE,3,6365,75,A,0,,,
3063990072,11214,8754,17TH,AVE,3,6399,72,A,0,,,
3062260040,11214,7502,18TH,AVE,3,6226,40,A,0,,,
3062610010,11214,7801,18TH,AVE,3,6261,10,A,0,,,
3062610008,11214,7805,18TH,AVE,3,6261,8,A,1,,COOP/CONDO PLAN FILE,
3062610007,11214,7807,18TH,AVE,3,6261,7,A,1,,COOP/CONDO PLAN FILE,
3062720048,11214,7914,18TH,AVE,3,6272,48,A,0,,,
3062720049,11214,7918,18TH,AVE,3,6272,49,A,0,,,
3062720050,11214,7920,18TH,AVE,3,6272,50,A,0,,,
3062720051,11214,7922,18TH,AVE,3,6272,51,A,0,,,
3062730039,11214,7920,19TH,AVE,3,6273,39,A,0,,,
3062850039,11214,8014 TO 8024,19TH,AVE,3,6285,39,A,0,,,
3062860001,11214,8023,19TH,AVE,3,6286,1,A,0,,,
3063160006,11214,8201,19TH,AVE,3,6316,6,A,1,,NON-EVICT COOP/CONDO,
3063150034,11214,8210,19TH,AVE,3,6315,34,A,0,,,
3063330001,11214,8419,19TH,AVE,3,6333,1,A,0,,,
3063720018,11214,8675,19TH,AVE,3,6372,18,A,0,,,
3063710084,11214,8678,19TH,AVE,3,6371,84,A,0,421-A (1-15),421-A (1-15),
3064060008,11214,8745,19TH,AVE,3,6406,8,A,0,,,
3064050143,11214,8746,19TH,AVE,3,6405,143,A,0,,NONE,
3064060007,11214,8747,19TH,AVE,3,6406,7,B,0,,,
3064060004,11214,8755,19TH,AVE,3,6406,4,B,0,,,
3064390028,11214,8771,19TH,AVE,3,6439,28,A,0,,,
3064670012,11214,2049,20TH,LN,3,6467,12,A,0,,GARDEN COMPLEX,
3064890001,11214,2070,20TH,LN,3,6489,1,A,0,,,
3062280036,11214,7502,20TH,AVE,3,6228,36,A,0,,,
3062280038,11214,7508,20TH,AVE,3,6228,38,A,0,,,
3062280039,11214,7510,20TH,AVE,3,6228,39,B,0,,,
3062980006,11214,8101 TO 8111,20TH,AVE,3,6298,6,A,0,,,
3062970038,11214,8102,20TH,AVE,3,6297,38,A,0,,,
3063330043,11214,8420,20TH,AVE,3,6333,43,A,0,,,
3063750025,11214,8621,20TH,AVE,3,6375,25,A,0,,,
3063750015,11214,8645,20TH,AVE,3,6375,15,A,0,,,
3063740001,11214,8684,20TH,AVE,3,6374,1,A,0,,,
3064420027,11214,8763,20TH,AVE,3,6442,27,A,0,,ROOMING HOUSE,
3064410001,11214,8800,20TH,AVE,3,6441,1,A,0,,GARDEN COMPLEX,
3062410010,11214,7601,21ST,AVE,3,6241,10,A,0,,,
3062400037,11214,7602,21ST,AVE,3,6240,37,A,0,,,
3062410006,11214,7609,21ST,AVE,3,6241,6,A,0,,,
3062410005,11214,7611,21ST,AVE,3,6241,5,A,0,,,
3062410004,11214,7615,21ST,AVE,3,6241,4,A,0,,,
3062410003,11214,7619,21ST,AVE,3,6241,3,A,0,,,
3062410001,11214,7623,21ST,AVE,3,6241,1,A,0,,,
3062630038,11214,7802,21ST,AVE,3,6263,38,B,0,,,
3062870036,11214,8002,21ST,AVE,3,6287,36,A,0,,,
3063300006,11214,8305,21ST,AVE,3,6330,6,B,0,,,
3063300005,11214,8307,21ST,AVE,3,6330,5,A,0,,,
3063300004,11214,8311,21ST,AVE,3,6330,4,A,0,,,
3063300003,11214,8313,21ST,AVE,3,6330,3,B,0,,ROOMING HOUSE,
3063300002,11214,8317,21ST,AVE,3,6330,2,A,0,,,
3063300001,11214,8321,21ST,AVE,3,6330,1,A,0,,,
3063340038,11214,8410,21ST,AVE,3,6334,38,A,0,,,
3063350006,11214,8411,21ST,AVE,3,6335,6,A,0,,,
3063340041,11214,8416,21ST,AVE,3,6334,41,A,0,,,
3063780019,11214,8635,21ST,AVE,3,6378,19,A,0,,,
3064110048,11214,8714,21ST,AVE,3,6411,48,A,0,,,
3063360039,11214,8404,23RD,AVE,3,6336,39,A,0,,,
3068610037,11214,8615,23RD,AVE,3,6861,37,A,0,,ROOMING HOUSE,
3068610035,11214,8619,23RD,AVE,3,6861,35,A,0,,ROOMING HOUSE,
3068610032,11214,8625,23RD,AVE,3,6861,32,A,0,,,
3068610030,11214,8627,23RD,AVE,3,6861,30,A,0,,,
3063830055,11214,8630,23RD,AVE,3,6383,55,B,0,,,
3063830057,11214,8634,23RD,AVE,3,6383,57,A,0,,,
3063830059,11214,8636,23RD,AVE,3,6383,59,A,0,,,
3064500035,11214,8784,23RD,AVE,3,6450,35,A,0,,,
3068780048,11214,8700,25TH,AVE,3,6878,48,A,0,,,
3068940027,11214,8797,25TH,AVE,3,6894,27,A,0,,,
3069130030,11214,199,27TH,AVE,3,6913,30,A,0,421-A (1-15),421-A (1-15),
3069020052,11214,30,28TH,AVE,3,6902,52,A,0,421-A (16),421-A (16),
3069150041,11214,176 TO 182,28TH,AVE,3,6915,41,A,0,,,
3062360023,11214,1640,76TH,ST,3,6236,23,A,0,421-A (1-15),421-A (1-15),
3062250036,11214,1655,76TH,ST,3,6225,36,A,0,,,
3062250078,11214,1663,76TH,ST,3,6225,78,B,0,,,
3062250077,11214,1665,76TH,ST,3,6225,77,A,0,,,
3062250076,11214,1669,76TH,ST,3,6225,76,A,0,,,
3062250075,11214,1673,76TH,ST,3,6225,75,A,0,,,
3062250074,11214,1675,76TH,ST,3,6225,74,A,0,,,
3062250073,11214,1677,76TH,ST,3,6225,73,A,0,,,
3062250072,11214,1681,76TH,ST,3,6225,72,A,0,,,
3062360067,11214,1684,76TH,ST,3,6236,67,A,0,,,
3062370010,11214,1704,76TH,ST,3,6237,10,A,0,,,
3062370028,11214,1752,76TH,ST,3,6237,28,A,0,,,
3062370029,11214,1754,76TH,ST,3,6237,29,A,0,,,
3062370036,11214,1774 TO 1776,76TH,ST,3,6237,36,A,0,,,
3062370040,11214,1780,76TH,ST,3,6237,40,B,0,,,
3062380009,11214,1804,76TH,ST,3,6238,9,A,0,,,
3062380022,11214,1840,76TH,ST,3,6238,22,A,0,,,
3062300001,11214,2101,76TH,ST,3,6230,1,A,0,,GARDEN COMPLEX,
3062300071,11214,2107,76TH,ST,3,6230,71,A,0,,,
3062300070,11214,2109,76TH,ST,3,6230,70,A,0,,,
3062410012,11214,2114 TO 2116,76TH,ST,3,6241,12,A,0,,,
3062480006,11214,1704,77TH,ST,3,6248,6,A,0,,,
3062380039,11214,1865,77TH,ST,3,6238,39,A,0,,,
3062510027,11214,2048,77TH,ST,3,6251,27,A,0,,,
3062510030,11214,2054,77TH,ST,3,6251,30,A,0,,,
3062510032,11214,2058,77TH,ST,3,6251,32,A,0,,,
3062510034,11214,2064,77TH,ST,3,6251,34,A,0,,,
3062510035,11214,2068,77TH,ST,3,6251,35,A,0,,,
3062510036,11214,2072,77TH,ST,3,6251,36,A,0,,,
3062590016,11214,1624,78TH,ST,3,6259,16,A,0,,,
3062610012,11214,1814,78TH,ST,3,6261,12,B,0,,,
3062610118,11214,1830,78TH,ST,3,6261,118,A,0,421-A (1-15),ROOMING HOUSE 421-A (1-15),
3062610119,11214,1832,78TH,ST,3,6261,119,A,0,421-A (1-15),421-A (1-15),
3062500061,11214,1937,78TH,ST,3,6250,61,A,0,,,
3062630017,11214,2024,78TH,ST,3,6263,17,B,0,,,
3062510069,11214,2025,78TH,ST,3,6251,69,A,0,,,
3062510066,11214,2027,78TH,ST,3,6251,66,A,0,,,
3062510064,11214,2033,78TH,ST,3,6251,64,B,0,,,
3062510063,11214,2035,78TH,ST,3,6251,63,A,0,,,
3062510062,11214,2039,78TH,ST,3,6251,62,A,0,,,
3062510060,11214,2045,78TH,ST,3,6251,60,A,0,,,
3062510058,11214,2047,78TH,ST,3,6251,58,A,0,,,
3062510057,11214,2053,78TH,ST,3,6251,57,A,0,,,
3062510047,11214,2073,78TH,ST,3,6251,47,A,0,,,
3062640029,11214,2160 TO 2164,78TH,ST,3,6264,29,A,0,421-A (1-15),421-A (1-15),
3062590052,11214,1661,79TH,ST,3,6259,52,A,0,,,
3062590051,11214,1663,79TH,ST,3,6259,51,A,0,,,
3062590048,11214,1669,79TH,ST,3,6259,48,A,0,,,
3062720023,11214,1740,79TH,ST,3,6272,23,A,0,,,
3062720027,11214,1748,79TH,ST,3,6272,27,A,0,,,
3062720029,11214,1752,79TH,ST,3,6272,29,A,0,,,
3062720031,11214,1758,79TH,ST,3,6272,31,A,0,,,
3062600062,11214,1759,79TH,ST,3,6260,62,A,0,,,
3062720033,11214,1764,79TH,ST,3,6272,33,A,0,,,
3062600060,11214,1765,79TH,ST,3,6260,60,A,0,,,
3062600059,11214,1767,79TH,ST,3,6260,59,A,0,,,
3062720034,11214,1768,79TH,ST,3,6272,34,A,0,,,
3062720035,11214,1770,79TH,ST,3,6272,35,A,0,,,
3062600058,11214,1771,79TH,ST,3,6260,58,A,0,421-A (1-15),ROOMING HOUSE 421-A (1-15),
3062600057,11214,1773,79TH,ST,3,6260,57,A,0,421-A (1-15),421-A (1-15),
3062600056,11214,1775,79TH,ST,3,6260,56,A,0,421-A (1-15),421-A (1-15),
3062730006,11214,1818,79TH,ST,3,6273,6,A,0,,,
3062630043,11214,2075,79TH,ST,3,6263,43,A,0,,,
3062830017,11214,1626,80TH,ST,3,6283,17,A,0,,,
3062830018,11214,1630,80TH,ST,3,6283,18,A,0,,,
3062830022,11214,1638,80TH,ST,3,6283,22,A,0,,,
3062840026,11214,1728,80TH,ST,3,6284,26,A,0,,,
3062840027,11214,1730,80TH,ST,3,6284,27,B,0,,,
3062720073,11214,1733,80TH,ST,3,6272,73,A,0,,,
3062720072,11214,1737,80TH,ST,3,6272,72,A,0,,ROOMING HOUSE,
3062770058,11214,2241,80TH,ST,3,6277,58,A,0,,,
3062770057,11214,2243,80TH,ST,3,6277,57,A,0,,,
3062890036,11214,2276,80TH,ST,3,6289,36,A,0,421-A (16),421-A (16),
3062890037,11214,2278,80TH,ST,3,6289,37,A,0,421-A (1-15),421-A (1-15),
3062890038,11214,2282,80TH,ST,3,6289,38,A,0,421-A (1-15),421-A (1-15),
3062890040,11214,2290,80TH,ST,3,6289,40,A,0,421-A (1-15),421-A (1-15),
3062970006,11214,19-02,81ST,ST,3,6297,6,A,0,,,
3062840061,11214,1761,81ST,ST,3,6284,61,A,0,,,
3062840060,11214,1763,81ST,ST,3,6284,60,A,0,,GARDEN COMPLEX,
3063140040,11214,1766,81ST,ST,3,6314,40,A,0,,,
3062840050,11214,1779,81ST,ST,3,6284,50,A,0,,,
3062850001,11214,1803,81ST,ST,3,6285,1,A,0,,,
3062960016,11214,1824,81ST,ST,3,6296,16,A,0,,,
3062960018,11214,1830,81ST,ST,3,6296,18,A,0,,,
3062960019,11214,1832,81ST,ST,3,6296,19,A,0,,,
3062960027,11214,1850,81ST,ST,3,6296,27,A,0,,,
3062870068,11214,2025,81ST,ST,3,6287,68,A,0,,,
3062890065,11214,2233,81ST,ST,3,6289,65,A,0,,,
3062890062,11214,2237,81ST,ST,3,6289,62,A,0,,,
3062890056,11214,2251,81ST,ST,3,6289,56,A,0,,,
3068480068,11214,2305 TO 2307,81ST,ST,3,6848,68,A,0,,,
3068480050,11214,2347,81ST,ST,3,6848,50,A,0,,,
3068480047,11214,2351,81ST,ST,3,6848,47,A,0,,,
3068480044,11214,2361,81ST,ST,3,6848,44,B,0,,GARDEN COMPLEX,
3068480043,11214,2363,81ST,ST,3,6848,43,A,0,,,
3062960046,11214,1845,82ND,ST,3,6296,46,A,1,,NON-EVICT COOP/CONDO,
3063150027,11214,1850,82ND,ST,3,6315,27,A,0,,,
3062970070,11214,1919,82ND,ST,3,6297,70,A,0,,,
3063160022,11214,1938,82ND,ST,3,6316,22,A,0,,,
3062990062,11214,2121,82ND,ST,3,6299,62,A,0,,,
3068490072,11214,2315,82ND,ST,3,6849,72,A,0,421-A (16),421-A (16),
3068490071,11214,2317,82ND,ST,3,6849,71,A,0,,,
